622	11	4	Seven (Se7en) (1995)
622	154	4	Monty Python's Life of Brian (1979)
622	212	3	Unbearable Lightness of Being, The (1988)
622	89	5	Blade Runner (1982)
622	190	4	Henry V (1989)
622	194	4	Sting, The (1973)
622	210	3	Indiana Jones and the Last Crusade (1989)
622	484	3	Maltese Falcon, The (1941)
622	172	5	Empire Strikes Back, The (1980)
622	183	4	Alien (1979)
622	132	4	Wizard of Oz, The (1939)
622	176	4	Aliens (1986)
622	433	4	Heathers (1989)
622	418	3	Cinderella (1950)
622	9	4	Dead Man Walking (1995)
622	213	5	Room with a View, A (1986)
622	419	4	Mary Poppins (1964)
622	432	5	Fantasia (1940)
622	521	5	Deer Hunter, The (1978)
622	173	5	Princess Bride, The (1987)
622	218	3	Cape Fear (1991)
622	423	3	E.T. the Extra-Terrestrial (1982)
622	506	3	Rebel Without a Cause (1955)
622	431	5	Highlander (1986)
622	30	4	Belle de jour (1967)
622	755	4	Jumanji (1995)
622	143	4	Sound of Music, The (1965)
622	214	4	Pink Floyd - The Wall (1982)
622	202	4	Groundhog Day (1993)
622	402	3	Ghost (1990)
622	159	3	Basic Instinct (1992)
622	1181	4	Low Down Dirty Shame, A (1994)
622	226	4	Die Hard 2 (1990)
622	157	4	Platoon (1986)
622	162	3	On Golden Pond (1981)
622	47	3	Ed Wood (1994)
622	233	4	Under Siege (1992)
622	501	3	Dumbo (1941)
622	66	3	While You Were Sleeping (1995)
622	404	3	Pinocchio (1940)
622	581	4	Kalifornia (1993)
622	70	3	Four Weddings and a Funeral (1994)
622	86	4	Remains of the Day, The (1993)
622	46	4	Exotica (1994)
622	721	4	Mallrats (1995)
622	1231	2	Marked for Death (1990)
622	161	3	Top Gun (1986)
622	367	4	Clueless (1995)
622	88	3	Sleepless in Seattle (1993)
622	82	3	Jurassic Park (1993)
622	1552	2	Hunted, The (1995)
622	142	3	Bedknobs and Broomsticks (1971)
622	578	4	Demolition Man (1993)
622	722	3	Nine Months (1995)
622	797	2	Timecop (1994)
622	206	1	Akira (1988)
622	550	4	Die Hard: With a Vengeance (1995)
622	553	3	Walk in the Clouds, A (1995)
622	674	2	Cat People (1982)
622	809	2	Rising Sun (1993)
622	4	4	Get Shorty (1995)
622	625	3	Sword in the Stone, The (1963)
622	72	3	Mask, The (1994)
622	1060	3	Adventures of Pinocchio, The (1996)
622	1078	3	Oliver & Company (1988)
622	1074	2	Reality Bites (1994)
622	217	4	Bram Stoker's Dracula (1992)
622	451	4	Grease (1978)
622	396	1	Serial Mom (1994)
622	49	3	I.Q. (1994)
622	542	2	Pocahontas (1995)
622	2	4	GoldenEye (1995)
622	1406	3	When Night Is Falling (1995)
622	80	3	Hot Shots! Part Deux (1993)
622	67	1	Ace Ventura: Pet Detective (1994)
622	679	3	Conan the Barbarian (1981)
622	808	3	Program, The (1993)
622	739	2	Pretty Woman (1990)
622	780	4	Dumb & Dumber (1994)
622	90	4	So I Married an Axe Murderer (1993)
622	781	3	French Kiss (1995)
622	719	2	Canadian Bacon (1994)
622	1411	4	Barbarella (1968)
622	94	2	Home Alone (1990)
622	386	3	Addams Family Values (1993)
622	665	2	Alien 3 (1992)
622	391	2	Last Action Hero (1993)
622	552	2	Species (1995)
622	586	3	Terminal Velocity (1994)
622	1207	2	Jade (1995)
622	1303	2	Getaway, The (1994)
622	41	3	Billy Madison (1995)
622	795	2	Richie Rich (1994)
622	1419	2	Highlander III: The Sorcerer (1994)
622	395	2	Robin Hood: Men in Tights (1993)
622	577	2	Coneheads (1993)
622	725	3	Exit to Eden (1994)
622	1228	1	Under Siege 2: Dark Territory (1995)
622	1230	1	Ready to Wear (Pret-A-Porter) (1994)
622	1407	1	Specialist, The (1994)
622	1408	1	Gordy (1995)
622	3	1	Four Rooms (1995)
622	364	1	Ace Ventura: When Nature Calls (1995)
622	373	1	Judge Dredd (1995)
622	769	1	Congo (1995)
622	949	3	How to Make an American Quilt (1995)
877	286	2	English Patient, The (1996)
877	288	3	Scream (1996)
877	306	3	Mrs. Brown (Her Majesty, Mrs. Brown) (1997)
877	270	4	Gattaca (1997)
877	302	2	L.A. Confidential (1997)
877	269	4	Full Monty, The (1997)
877	690	4	Seven Years in Tibet (1997)
877	307	3	Devil's Advocate, The (1997)
877	326	4	G.I. Jane (1997)
877	258	4	Contact (1997)
877	333	4	Game, The (1997)
877	300	3	Air Force One (1997)
877	328	2	Conspiracy Theory (1997)
877	340	3	Boogie Nights (1997)
877	748	4	Saint, The (1997)
877	271	4	Starship Troopers (1997)
877	538	4	Anastasia (1997)
877	170	5	Cinema Paradiso (1988)
877	207	3	Cyrano de Bergerac (1990)
877	382	3	Adventures of Priscilla, Queen of the Desert, The (1994)
877	59	5	Three Colors: Red (1994)
877	70	5	Four Weddings and a Funeral (1994)
877	14	5	Postino, Il (1994)
877	475	4	Trainspotting (1996)
877	83	3	Much Ado About Nothing (1993)
877	531	5	Shine (1996)
877	921	4	Farewell My Concubine (1993)
877	275	4	Sense and Sensibility (1995)
877	60	5	Three Colors: Blue (1993)
877	61	5	Three Colors: White (1994)
877	582	2	Piano, The (1993)
877	744	5	Michael Collins (1996)
877	463	4	Secret of Roan Inish, The (1994)
877	640	2	Cook the Thief His Wife & Her Lover, The (1989)
877	381	4	Muriel's Wedding (1994)
877	1402	4	Ciao, Professore! (1993)
877	702	4	Barcelona (1994)
877	971	4	Mediterraneo (1991)
877	949	3	How to Make an American Quilt (1995)
877	52	4	Madness of King George, The (1994)
877	584	4	Secret Garden, The (1993)
877	515	5	Boot, Das (1981)
877	557	4	Farinelli: il castrato (1994)
877	737	1	Sirens (1994)
877	197	4	Graduate, The (1967)
877	216	4	When Harry Met Sally... (1989)
877	237	4	Jerry Maguire (1996)
877	86	4	Remains of the Day, The (1993)
877	173	4	Princess Bride, The (1987)
877	451	4	Grease (1978)
877	692	4	American President, The (1995)
877	732	4	Dave (1993)
877	371	5	Bridges of Madison County, The (1995)
877	549	4	Rob Roy (1995)
877	202	4	Groundhog Day (1993)
877	662	5	Somewhere in Time (1980)
877	955	4	Before Sunrise (1995)
877	111	3	Truth About Cats & Dogs, The (1996)
877	727	4	Immortal Beloved (1994)
877	88	4	Sleepless in Seattle (1993)
877	155	2	Dirty Dancing (1987)
877	402	3	Ghost (1990)
877	274	4	Sabrina (1995)
877	739	4	Pretty Woman (1990)
877	553	4	Walk in the Clouds, A (1995)
877	738	4	Threesome (1994)
877	241	4	Last of the Mohicans, The (1992)
877	185	4	Psycho (1960)
877	228	4	Star Trek: The Wrath of Khan (1982)
877	79	4	Fugitive, The (1993)
877	203	4	Unforgiven (1992)
877	98	5	Silence of the Lambs, The (1991)
877	31	4	Crimson Tide (1995)
877	56	5	Pulp Fiction (1994)
877	176	5	Aliens (1986)
877	222	2	Star Trek: First Contact (1996)
877	159	4	Basic Instinct (1992)
877	55	4	Professional, The (1994)
877	164	5	Abyss, The (1989)
877	226	3	Die Hard 2 (1990)
877	566	4	Clear and Present Danger (1994)
136	257	3	Men in Black (1997)
136	258	5	Contact (1997)
136	269	5	Full Monty, The (1997)
136	286	5	English Patient, The (1996)
136	303	4	Ulee's Gold (1997)
136	313	2	Titanic (1997)
136	100	5	Fargo (1996)
136	14	5	Postino, Il (1994)
136	137	5	Big Night (1996)
136	475	4	Trainspotting (1996)
136	847	4	Looking for Richard (1996)
136	127	5	Godfather, The (1972)
136	9	5	Dead Man Walking (1995)
136	124	5	Lone Star (1996)
136	276	5	Leaving Las Vegas (1995)
136	19	4	Antonia's Line (1995)
136	283	4	Emma (1996)
136	1142	4	When We Were Kings (1996)
136	298	4	Face/Off (1997)
136	744	5	Michael Collins (1996)
136	237	4	Jerry Maguire (1996)
136	116	5	Cold Comfort Farm (1995)
136	15	4	Mr. Holland's Opus (1995)
136	275	4	Sense and Sensibility (1995)
136	515	5	Boot, Das (1981)
136	117	4	Rock, The (1996)
378	222	3	Star Trek: First Contact (1996)
378	258	4	Contact (1997)
13	893	3	For Richer or Poorer (1997)
13	313	4	Titanic (1997)
13	751	5	Tomorrow Never Dies (1997)
13	892	3	Flubber (1997)
870	496	5	It's a Wonderful Life (1946)
95	892	3	Flubber (1997)
95	465	3	Jungle Book, The (1994)
95	250	4	Fifth Element, The (1997)
95	728	3	Junior (1994)
95	699	2	Little Women (1994)
749	620	4	Chamber, The (1996)
749	1089	3	Speed 2: Cruise Control (1997)
749	1337	3	Larger Than Life (1996)
137	261	5	Air Bud (1997)
484	463	4	Secret of Roan Inish, The (1994)
827	326	3	G.I. Jane (1997)
827	690	3	Seven Years in Tibet (1997)
827	289	3	Evita (1996)
827	245	3	Devil's Own, The (1997)
827	294	4	Liar Liar (1997)
827	329	3	Desperate Measures (1998)
827	748	4	Saint, The (1997)
827	358	2	Spawn (1997)
137	892	3	Flubber (1997)
827	312	2	Midnight in the Garden of Good and Evil (1997)
450	313	5	Titanic (1997)
854	269	4	Full Monty, The (1997)
854	286	1	English Patient, The (1996)
854	294	2	Liar Liar (1997)
854	333	3	Game, The (1997)
854	343	3	Alien: Resurrection (1997)
854	258	4	Contact (1997)
854	270	4	Gattaca (1997)
854	303	3	Ulee's Gold (1997)
854	302	3	L.A. Confidential (1997)
854	268	3	Chasing Amy (1997)
854	322	1	Murder at 1600 (1997)
854	328	1	Conspiracy Theory (1997)
854	264	1	Mimic (1997)
854	321	3	Mother (1996)
854	271	4	Starship Troopers (1997)
854	324	3	Lost Highway (1997)
854	289	2	Evita (1996)
854	358	2	Spawn (1997)
854	260	3	Event Horizon (1997)
854	293	5	Donnie Brasco (1997)
854	50	4	Star Wars (1977)
854	129	3	Bound (1996)
854	285	4	Secrets & Lies (1996)
854	1086	3	It's My Party (1995)
854	246	3	Chasing Amy (1997)
450	312	4	Midnight in the Garden of Good and Evil (1997)
854	100	5	Fargo (1996)
854	1	3	Toy Story (1995)
854	14	4	Postino, Il (1994)
854	1197	3	Family Thing, A (1996)
854	297	4	Ulee's Gold (1997)
854	1335	2	American Buffalo (1996)
854	713	4	Othello (1995)
854	1281	2	Manny & Lo (1996)
854	150	3	Swingers (1996)
854	924	4	White Squall (1996)
450	1050	4	Ghost and Mrs. Muir, The (1947)
450	136	5	Mr. Smith Goes to Washington (1939)
450	393	4	Mrs. Doubtfire (1993)
450	1521	3	Mr. Wonderful (1993)
450	15	3	Mr. Holland's Opus (1995)
854	24	4	Rumble in the Bronx (1995)
854	475	4	Trainspotting (1996)
854	7	4	Twelve Monkeys (1995)
854	250	4	Fifth Element, The (1997)
854	619	2	Extreme Measures (1996)
854	1016	2	Con Air (1997)
854	123	1	Frighteners, The (1996)
854	237	3	Jerry Maguire (1996)
854	919	4	City of Lost Children, The (1995)
854	151	4	Willy Wonka and the Chocolate Factory (1971)
854	15	3	Mr. Holland's Opus (1995)
854	591	2	Primal Fear (1996)
854	628	2	Sleepers (1996)
85	258	4	Contact (1997)
854	147	3	Long Kiss Goodnight, The (1996)
854	222	4	Star Trek: First Contact (1996)
854	283	3	Emma (1996)
854	508	4	People vs. Larry Flynt, The (1996)
450	1054	2	Mr. Wrong (1996)
450	821	2	Mrs. Winterbourne (1996)
450	1152	5	In Love and War (1996)
450	139	5	Love Bug, The (1969)
450	1446	4	Bye Bye, Love (1995)
450	474	5	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
450	942	5	What's Love Got to Do with It (1993)
450	1269	4	Love in the Afternoon (1957)
450	1297	4	Love Affair (1994)
450	727	4	Immortal Beloved (1994)
450	535	3	Addicted to Love (1997)
854	117	3	Rock, The (1996)
854	13	3	Mighty Aphrodite (1995)
854	405	4	Mission: Impossible (1996)
854	1134	3	Get on the Bus (1996)
854	744	2	Michael Collins (1996)
450	1249	3	For Love or Money (1993)
854	126	3	Spitfire Grill, The (1996)
854	19	3	Antonia's Line (1995)
854	244	3	Smilla's Sense of Snow (1997)
854	458	3	Nixon (1995)
854	255	1	My Best Friend's Wedding (1997)
854	273	4	Heat (1995)
854	544	3	Things to Do in Denver when You're Dead (1995)
854	257	3	Men in Black (1997)
854	762	2	Beautiful Girls (1996)
854	1047	1	Multiplicity (1996)
854	111	3	Truth About Cats & Dogs, The (1996)
854	274	3	Sabrina (1995)
854	455	2	Jackie Chan's First Strike (1996)
854	249	3	Austin Powers: International Man of Mystery (1997)
854	471	2	Courage Under Fire (1996)
854	282	2	Time to Kill, A (1996)
854	742	2	Ransom (1996)
854	1284	2	Before and After (1996)
854	696	2	City Hall (1996)
854	815	2	One Fine Day (1996)
854	1011	2	2 Days in the Valley (1996)
854	1283	2	Out to Sea (1997)
854	281	3	River Wild, The (1994)
854	3	1	Four Rooms (1995)
854	121	1	Independence Day (ID4) (1996)
854	291	2	Absolute Power (1997)
854	125	3	Phenomenon (1996)
854	287	3	Marvin's Room (1996)
854	411	2	Nutty Professor, The (1996)
854	472	1	Dragonheart (1996)
854	597	2	Eraser (1996)
854	825	3	Arrival, The (1996)
854	922	5	Dead Man (1995)
854	928	3	Craft, The (1996)
854	20	2	Angels and Insects (1995)
854	235	2	Mars Attacks! (1996)
854	290	1	Fierce Creatures (1997)
854	925	2	Unforgettable (1996)
854	118	2	Twister (1996)
854	25	3	Birdcage, The (1996)
854	476	3	First Wives Club, The (1996)
450	589	3	Wild Bunch, The (1969)
85	124	5	Lone Star (1996)
85	228	3	Star Trek: The Wrath of Khan (1982)
85	229	3	Star Trek III: The Search for Spock (1984)
85	230	3	Star Trek IV: The Voyage Home (1986)
854	106	3	Diabolique (1996)
854	220	4	Mirror Has Two Faces, The (1996)
85	449	4	Star Trek: The Motion Picture (1979)
85	50	5	Star Wars (1977)
85	172	4	Empire Strikes Back, The (1980)
854	122	3	Cable Guy, The (1996)
854	829	2	Fled (1996)
85	163	3	Return of the Pink Panther, The (1974)
85	181	4	Return of the Jedi (1983)
854	1014	3	Romy and Michele's High School Reunion (1997)
854	979	4	Trigger Effect, The (1996)
854	823	2	Mulholland Falls (1996)
854	225	1	101 Dalmatians (1996)
854	535	3	Addicted to Love (1997)
854	756	3	Father of the Bride Part II (1995)
854	840	2	Last Man Standing (1996)
854	1028	2	Grumpier Old Men (1995)
854	1061	1	Evening Star, The (1996)
854	409	2	Jack (1996)
854	1013	1	Anaconda (1997)
854	620	2	Chamber, The (1996)
854	826	2	Phantom, The (1996)
854	846	3	To Gillian on Her 37th Birthday (1996)
854	170	4	Cinema Paradiso (1988)
854	173	4	Princess Bride, The (1987)
854	180	4	Apocalypse Now (1979)
854	195	3	Terminator, The (1984)
854	499	4	Cat on a Hot Tin Roof (1958)
854	514	4	Annie Hall (1977)
854	156	3	Reservoir Dogs (1992)
854	174	3	Raiders of the Lost Ark (1981)
854	32	4	Crumb (1994)
854	505	4	Dial M for Murder (1954)
854	603	4	Rear Window (1954)
854	604	4	It Happened One Night (1934)
854	479	4	Vertigo (1958)
854	507	4	Streetcar Named Desire, A (1951)
854	528	4	Killing Fields, The (1984)
854	23	4	Taxi Driver (1976)
854	238	5	Raising Arizona (1987)
854	22	2	Braveheart (1995)
854	483	4	Casablanca (1942)
854	606	4	All About Eve (1950)
854	83	4	Much Ado About Nothing (1993)
854	431	3	Highlander (1986)
854	382	4	Adventures of Priscilla, Queen of the Desert, The (1994)
854	466	3	Red Rock West (1992)
854	482	3	Some Like It Hot (1959)
854	488	4	Sunset Blvd. (1950)
854	945	3	Charade (1963)
854	175	4	Brazil (1985)
854	197	4	Graduate, The (1967)
854	537	3	My Own Private Idaho (1991)
854	632	4	Sophie's Choice (1982)
854	134	4	Citizen Kane (1941)
854	191	4	Amadeus (1984)
854	318	5	Schindler's List (1993)
854	58	3	Quiz Show (1994)
854	652	3	Rosencrantz and Guildenstern Are Dead (1990)
854	132	5	Wizard of Oz, The (1939)
854	176	3	Aliens (1986)
854	185	4	Psycho (1960)
854	498	3	African Queen, The (1951)
854	616	4	Night of the Living Dead (1968)
854	1077	3	Love and a .45 (1994)
854	127	4	Godfather, The (1972)
854	135	4	2001: A Space Odyssey (1968)
854	203	4	Unforgiven (1992)
854	493	5	Thin Man, The (1934)
854	423	4	E.T. the Extra-Terrestrial (1982)
854	705	4	Singin' in the Rain (1952)
854	12	5	Usual Suspects, The (1995)
854	153	4	Fish Called Wanda, A (1988)
854	42	4	Clerks (1994)
854	487	4	Roman Holiday (1953)
854	735	3	Philadelphia (1993)
854	216	3	When Harry Met Sally... (1989)
854	421	3	William Shakespeare's Romeo and Juliet (1996)
854	512	3	Wings of Desire (1987)
854	855	4	Diva (1981)
854	87	4	Searching for Bobby Fischer (1993)
854	133	3	Gone with the Wind (1939)
854	664	4	Paris, Texas (1984)
854	811	3	Thirty-Two Short Films About Glenn Gould (1993)
854	200	5	Shining, The (1980)
854	64	5	Shawshank Redemption, The (1994)
854	223	4	Sling Blade (1996)
854	522	2	Down by Law (1986)
854	194	3	Sting, The (1973)
854	357	4	One Flew Over the Cuckoo's Nest (1975)
854	757	3	Across the Sea of Time (1995)
854	144	3	Die Hard (1988)
854	186	3	Blues Brothers, The (1980)
854	461	3	Smoke (1995)
854	511	4	Lawrence of Arabia (1962)
854	79	4	Fugitive, The (1993)
854	799	3	Boys Life (1995)
854	171	4	Delicatessen (1991)
854	492	4	East of Eden (1955)
854	509	4	My Left Foot (1989)
854	1677	3	Sweet Nothing (1995)
854	188	4	Full Metal Jacket (1987)
854	484	3	Maltese Falcon, The (1941)
854	98	4	Silence of the Lambs, The (1991)
854	463	3	Secret of Roan Inish, The (1994)
854	69	4	Forrest Gump (1994)
854	709	4	Strictly Ballroom (1992)
854	168	4	Monty Python and the Holy Grail (1974)
854	4	2	Get Shorty (1995)
854	86	3	Remains of the Day, The (1993)
854	55	4	Professional, The (1994)
854	89	4	Blade Runner (1982)
854	96	3	Terminator 2: Judgment Day (1991)
854	11	5	Seven (Se7en) (1995)
854	124	5	Lone Star (1996)
854	9	5	Dead Man Walking (1995)
854	1226	4	Night Falls on Manhattan (1997)
854	275	4	Sense and Sensibility (1995)
854	288	5	Scream (1996)
854	469	5	Short Cuts (1993)
854	56	5	Pulp Fiction (1994)
854	8	5	Babe (1995)
854	93	5	Welcome to the Dollhouse (1995)
854	49	4	I.Q. (1994)
768	1014	2	Romy and Michele's High School Reunion (1997)
829	250	3	Fifth Element, The (1997)
829	222	4	Star Trek: First Contact (1996)
668	896	4	Sweet Hereafter, The (1997)
668	288	4	Scream (1996)
455	298	4	Face/Off (1997)
85	419	5	Mary Poppins (1964)
85	161	4	Top Gun (1986)
29	286	5	English Patient, The (1996)
29	302	4	L.A. Confidential (1997)
29	268	5	Chasing Amy (1997)
29	303	4	Ulee's Gold (1997)
29	294	4	Liar Liar (1997)
29	306	4	Mrs. Brown (Her Majesty, Mrs. Brown) (1997)
29	245	3	Devil's Own, The (1997)
29	270	4	Gattaca (1997)
29	326	2	G.I. Jane (1997)
29	332	4	Kiss the Girls (1997)
29	264	3	Mimic (1997)
29	269	4	Full Monty, The (1997)
29	300	3	Air Force One (1997)
29	874	4	Career Girls (1997)
29	259	4	George of the Jungle (1997)
29	358	2	Spawn (1997)
29	539	2	Mouse Hunt (1997)
29	879	3	Peacemaker, The (1997)
29	748	2	Saint, The (1997)
29	678	3	Volcano (1997)
533	1174	3	Caught (1996)
29	343	3	Alien: Resurrection (1997)
29	312	4	Midnight in the Garden of Good and Evil (1997)
29	689	2	Jackal, The (1997)
533	988	2	Beautician and the Beast, The (1997)
29	189	4	Grand Day Out, A (1992)
29	657	4	Manchurian Candidate, The (1962)
29	661	5	High Noon (1952)
29	98	4	Silence of the Lambs, The (1991)
29	1018	4	Tie Me Up! Tie Me Down! (1990)
29	1019	4	Die xue shuang xiong (Killer, The) (1989)
29	12	5	Usual Suspects, The (1995)
29	180	4	Apocalypse Now (1979)
29	182	4	GoodFellas (1990)
29	480	4	North by Northwest (1959)
29	79	4	Fugitive, The (1993)
178	294	2	Liar Liar (1997)
178	300	5	Air Force One (1997)
178	331	4	Edge, The (1997)
178	269	4	Full Monty, The (1997)
178	286	3	English Patient, The (1996)
178	258	4	Contact (1997)
178	288	5	Scream (1996)
178	340	1	Boogie Nights (1997)
178	751	4	Tomorrow Never Dies (1997)
178	304	4	Fly Away Home (1996)
178	271	4	Starship Troopers (1997)
178	328	3	Conspiracy Theory (1997)
178	259	1	George of the Jungle (1997)
178	332	3	Kiss the Girls (1997)
178	245	3	Devil's Own, The (1997)
178	322	3	Murder at 1600 (1997)
178	748	4	Saint, The (1997)
178	323	3	Dante's Peak (1997)
178	678	3	Volcano (1997)
178	984	2	Shadow Conspiracy (1997)
178	1038	2	Switchback (1997)
178	100	4	Fargo (1996)
178	124	4	Lone Star (1996)
178	9	2	Dead Man Walking (1995)
178	283	5	Emma (1996)
178	1	4	Toy Story (1995)
178	7	4	Twelve Monkeys (1995)
178	181	5	Return of the Jedi (1983)
178	742	3	Ransom (1996)
178	222	4	Star Trek: First Contact (1996)
178	275	5	Sense and Sensibility (1995)
178	50	5	Star Wars (1977)
178	15	5	Mr. Holland's Opus (1995)
178	273	3	Heat (1995)
178	111	4	Truth About Cats & Dogs, The (1996)
178	16	4	French Twist (Gazon maudit) (1995)
178	298	2	Face/Off (1997)
178	405	3	Mission: Impossible (1996)
178	1258	4	Trial and Error (1997)
178	471	4	Courage Under Fire (1996)
178	248	4	Grosse Pointe Blank (1997)
178	257	5	Men in Black (1997)
178	293	4	Donnie Brasco (1997)
178	127	5	Godfather, The (1972)
178	276	3	Leaving Las Vegas (1995)
178	282	3	Time to Kill, A (1996)
178	255	4	My Best Friend's Wedding (1997)
178	628	4	Sleepers (1996)
178	281	3	River Wild, The (1994)
178	744	3	Michael Collins (1996)
178	1197	4	Family Thing, A (1996)
178	295	3	Breakdown (1997)
178	472	4	Dragonheart (1996)
178	596	3	Hunchback of Notre Dame, The (1996)
178	24	3	Rumble in the Bronx (1995)
178	1016	4	Con Air (1997)
178	274	4	Sabrina (1995)
178	685	4	Executive Decision (1996)
178	763	4	Happy Gilmore (1996)
178	118	4	Twister (1996)
178	121	5	Independence Day (ID4) (1996)
178	1315	4	Inventing the Abbotts (1997)
178	237	4	Jerry Maguire (1996)
178	845	4	That Thing You Do! (1996)
178	123	4	Frighteners, The (1996)
178	148	4	Ghost and the Darkness, The (1996)
178	1047	2	Multiplicity (1996)
178	1011	3	2 Days in the Valley (1996)
178	125	4	Phenomenon (1996)
178	117	4	Rock, The (1996)
178	235	1	Mars Attacks! (1996)
178	363	3	Sudden Death (1995)
178	410	4	Kingpin (1996)
178	458	3	Nixon (1995)
178	846	3	To Gillian on Her 37th Birthday (1996)
178	280	4	Up Close and Personal (1996)
178	762	3	Beautiful Girls (1996)
178	823	2	Mulholland Falls (1996)
178	993	5	Hercules (1997)
178	1028	3	Grumpier Old Men (1995)
178	819	2	Eddie (1996)
178	535	3	Addicted to Love (1997)
178	926	4	Down Periscope (1996)
178	476	3	First Wives Club, The (1996)
178	1033	2	Homeward Bound II: Lost in San Francisco (1996)
178	460	2	Crossing Guard, The (1995)
178	597	4	Eraser (1996)
178	696	4	City Hall (1996)
178	106	2	Diabolique (1996)
178	756	3	Father of the Bride Part II (1995)
178	978	2	Heaven's Prisoners (1996)
178	455	3	Jackie Chan's First Strike (1996)
178	866	4	Michael (1996)
178	56	4	Pulp Fiction (1994)
178	144	4	Die Hard (1988)
178	204	4	Back to the Future (1985)
178	480	3	North by Northwest (1959)
178	187	4	Godfather: Part II, The (1974)
178	11	5	Seven (Se7en) (1995)
178	12	5	Usual Suspects, The (1995)
178	427	5	To Kill a Mockingbird (1962)
178	22	5	Braveheart (1995)
178	226	4	Die Hard 2 (1990)
178	484	4	Maltese Falcon, The (1941)
178	483	4	Casablanca (1942)
178	520	5	Great Escape, The (1963)
178	203	4	Unforgiven (1992)
178	531	4	Shine (1996)
178	588	4	Beauty and the Beast (1991)
178	64	5	Shawshank Redemption, The (1994)
178	82	5	Jurassic Park (1993)
178	173	5	Princess Bride, The (1987)
178	194	4	Sting, The (1973)
178	199	4	Bridge on the River Kwai, The (1957)
178	79	4	Fugitive, The (1993)
178	153	4	Fish Called Wanda, A (1988)
178	168	4	Monty Python and the Holy Grail (1974)
178	183	4	Alien (1979)
178	607	3	Rebecca (1940)
178	265	5	Hunt for Red October, The (1990)
178	510	4	Magnificent Seven, The (1954)
178	55	4	Professional, The (1994)
178	156	2	Reservoir Dogs (1992)
178	178	4	12 Angry Men (1957)
178	180	3	Apocalypse Now (1979)
28	288	5	Scream (1996)
28	895	4	Scream 2 (1997)
28	760	3	Screamers (1995)
178	69	5	Forrest Gump (1994)
28	223	5	Sling Blade (1996)
178	478	5	Philadelphia Story, The (1940)
178	89	4	Blade Runner (1982)
178	95	5	Aladdin (1992)
28	678	2	Volcano (1997)
178	172	4	Empire Strikes Back, The (1980)
178	568	4	Speed (1994)
178	228	5	Star Trek: The Wrath of Khan (1982)
178	423	4	E.T. the Extra-Terrestrial (1982)
178	83	4	Much Ado About Nothing (1993)
178	8	4	Babe (1995)
178	238	4	Raising Arizona (1987)
178	71	4	Lion King, The (1994)
28	323	3	Dante's Peak (1997)
178	174	5	Raiders of the Lost Ark (1981)
178	197	2	Graduate, The (1967)
178	176	4	Aliens (1986)
178	202	5	Groundhog Day (1993)
178	96	4	Terminator 2: Judgment Day (1991)
178	234	4	Jaws (1975)
178	28	5	Apollo 13 (1995)
178	215	5	Field of Dreams (1989)
178	193	4	Right Stuff, The (1983)
178	216	4	When Harry Met Sally... (1989)
178	66	4	While You Were Sleeping (1995)
178	230	4	Star Trek IV: The Voyage Home (1986)
178	135	2	2001: A Space Odyssey (1968)
178	317	4	In the Name of the Father (1993)
178	566	4	Clear and Present Danger (1994)
178	651	4	Glory (1989)
178	195	4	Terminator, The (1984)
178	209	4	This Is Spinal Tap (1984)
178	679	4	Conan the Barbarian (1981)
178	98	5	Silence of the Lambs, The (1991)
178	318	5	Schindler's List (1993)
178	385	4	True Lies (1994)
178	134	3	Citizen Kane (1941)
178	200	3	Shining, The (1980)
178	1101	4	Six Degrees of Separation (1993)
178	684	5	In the Line of Fire (1993)
178	746	3	Real Genius (1985)
178	729	4	Nell (1994)
178	97	5	Dances with Wolves (1990)
178	435	4	Butch Cassidy and the Sundance Kid (1969)
178	31	4	Crimson Tide (1995)
178	62	4	Stargate (1994)
178	70	4	Four Weddings and a Funeral (1994)
178	735	5	Philadelphia (1993)
178	506	3	Rebel Without a Cause (1955)
178	809	4	Rising Sun (1993)
178	1169	4	Fresh (1994)
178	1314	3	Surviving the Game (1994)
178	58	5	Quiz Show (1994)
178	232	5	Young Guns (1988)
178	658	5	Pump Up the Volume (1990)
178	220	3	Mirror Has Two Faces, The (1996)
178	454	4	Bastard Out of Carolina (1996)
178	491	4	Adventures of Robin Hood, The (1938)
178	655	4	Stand by Me (1986)
178	164	3	Abyss, The (1989)
178	500	4	Fly Away Home (1996)
178	591	5	Primal Fear (1996)
178	76	3	Carlito's Way (1993)
178	1004	4	Geronimo: An American Legend (1993)
178	1157	3	Relic, The (1997)
178	233	4	Under Siege (1992)
178	2	4	GoldenEye (1995)
178	241	5	Last of the Mohicans, The (1992)
178	1119	4	Some Kind of Wonderful (1987)
178	157	5	Platoon (1986)
178	431	4	Highlander (1986)
178	223	4	Sling Blade (1996)
178	724	4	Circle of Friends (1995)
178	465	3	Jungle Book, The (1994)
178	654	3	Chinatown (1974)
178	511	5	Lawrence of Arabia (1962)
178	731	4	Corrina, Corrina (1994)
178	143	4	Sound of Music, The (1965)
178	38	3	Net, The (1995)
178	99	4	Snow White and the Seven Dwarfs (1937)
178	161	5	Top Gun (1986)
178	39	2	Strange Days (1995)
178	720	3	First Knight (1995)
178	549	4	Rob Roy (1995)
178	781	4	French Kiss (1995)
178	739	4	Pretty Woman (1990)
178	218	3	Cape Fear (1991)
178	92	3	True Romance (1993)
